what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365559596437
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365559596828
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1365559600828
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365559611406
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365559612234
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1365559617562
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1365559634812
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365559648328
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365559648703
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365559660234
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365559660656
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1365559678656
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1365559717437
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1365559731578
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365559743421
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1365559743828
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1365559747718
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1365559753859
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1365559774359
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1365559783406
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1365559789015
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1365559804078
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1365559834453
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1365559840890
